id,name,class,latitude,longitude
1611,Burlingame Refuse Disposal Area,Landfills,37.59174006825583,           -122.358274280306
1612,Burlingame Disposal Site,Landfills,37.59174006825583,           -122.358274280306
1613,Frontierland Park Landfill,Landfills,37.5884291288391,           -122.4637224369188
1614,Marsh Road,Landfills,37.49634150398765,           -122.1678491718374
1615,"Marsh Road Sanitary Landfill, South",Landfills,37.49634150398765,           -122.1678491718374
1616,Mussel Rock Disposal Site,Landfills,37.67148314437385,           -122.4939983898383
1617,San Mateo County Memorial Park,Landfills,37.27973723918999,           -122.3045718900377
1618,Pescadero (Old),Landfills,37.24029354821568,           -122.4038727727787
1619,So. San Francisco Municipal Dump/Oyster,Landfills,37.66240402389701,           -122.3847423371221
1620,Brisbane Landfill,Landfills,37.69724589151322,           -122.3932374400836
1621,Sierra Point Disposal Site,Landfills,37.67366383404344,           -122.3821223271126
1622,Hillside Class III Disposal Site,Landfills,37.68544173683631,           -122.4453102730223
1623,Belmont Island Park Landfill,Landfills,37.53075055965757,           -122.2704678829258
1624,Corinda Los Trancos Landfill ( Ox Mtn),Landfills,37.50658643301346,           -122.4051004774588
1625,Bay Road,Landfills,37.47737528891181,           -122.1216393829326
1626,Pescadero Solid Waste Disposal,Landfills,37.23894143777284,           -122.4017938760247
1627,3rd Ave LF/San Mateo Composting Site,Landfills,37.57126458270732,           -122.2790784446659
1628,Half Moon Bay Landfill,Landfills,37.4535374863433,           -122.4378991887977
1629,Redwood Shores Landfill,Landfills,37.53797202561437,           -122.2574956430823
1630,Carpinteria City Dump,Landfills,34.38717149016026,           -119.5094982412492
1631,Breck Property,Landfills,34.41747045267683,           -119.6884791813799
1632,Santa Barbara Jr. High School Dump,Landfills,34.42806866258911,           -119.6904457554406
1633,Cathedral Oaks Dump,Landfills,34.45304982190579,           -119.7759077087338
1634,Turnpike Dump,Landfills,34.44432718015056,           -119.7861255492221
1635,Ellwood Reclamation Inert Landfill Op.,Landfills,34.45367287254933,           -119.8946686061897
1636,Casmalia Resources,Landfills,34.87499826826919,           -120.54285789266
1637,Preisker Park Burn Dump,Landfills,34.98379279213341,           -120.4355308520433
1638,Ballard Canyon Road (2136),Landfills,34.61384616014678,           -120.1594400884481
1639,Cuyama River Site,Landfills,34.91620402436527,           -119.566054449144
1640,Santa Ynez Airport Landfill,Landfills,34.60672981150582,           -120.08430815186
1641,Monighetti Ranch,Landfills,34.73605451560146,           -120.3602009624504
1642,Carpinteria State Beach Historic Dump,Landfills,34.39354737093147,           -119.5213383736969
1643,Ocean View Nursery,Landfills,34.41922071012704,           -119.8111456328096
1644,Tajiguas Sanitary Landfill,Landfills,34.49407088302689,           -120.1239291801686
1645,City Of Lompoc Sanitary Landfill,Landfills,34.6295181058636,           -120.4800016646636
1646,Santa Maria IntegratedWasteMgmt Facility,Landfills,34.82445919819887,           -120.3540445554859
1647,Santa Maria Airport Property,Landfills,34.8905601289013,           -120.4643444610891
1648,Santa Maria Airport East Dump,Landfills,34.8905601289013,           -120.4643444610891
1649,Guadalupe - Peralta Street Dump,Landfills,34.97123821563415,           -120.5671594740146
1650,Santa Maria Regional Landfill,Landfills,34.94079206749495,           -120.3601387856813
1651,Foxen Canyon Sanitary Landfill,Landfills,34.69382848684326,           -120.1273778233569
1652,Granite Inert Debris Eng. Fill Operation,Landfills,34.59566284415229,           -120.1760939183088
1653,New Cuyama Sanitary Landfill,Landfills,34.92756464925301,           -119.6924679434993
1654,Foothill Landfill,Landfills,34.4469694086638,           -119.7740686578593
1655,Gordon Property Illegal Dump,Landfills,35.60765437463316,           -121.1171939681929
1656,Lompoc Federal Prison Wwds/LF,Landfills,34.68157459333709,           -120.4965417421687
1657,Lompoc Burn Dump,Landfills,34.69889458884103,           -120.4675516407767
1658,Los Positas Landfill,Landfills,34.42077466487802,           -119.7398990899595
1659,Vandenberg AFB Landfill,Landfills,34.71671566630286,           -120.5262205520872
1660,VAFB #1,Landfills,34.71671566630286,           -120.5262205520872
1661,VAFB #3,Landfills,34.71671566630286,           -120.5262205520872
1662,VAFB #4,Landfills,34.71671566630286,           -120.5262205520872
1663,VAFB #5,Landfills,34.71671566630286,           -120.5262205520872
1664,Vandenberg Air Force Base Landfill No.9,Landfills,34.71671566630286,           -120.5262205520872
1665,VAFB #11,Landfills,34.71671566630286,           -120.5262205520872
1666,"Cold Canyon Landfill, Inc.",Landfills,35.18389971105457,           -120.5861336160873
1667,Dunnigan,Landfills,38.91085700844108,           -122.0127014261538
1668,Knights Landing,Landfills,38.80059765267931,           -121.7247403552726
1669,Collins Eddy,Landfills,38.88877605342868,           -121.8015548164222
1670,Bryte Landfill /West Sacramento,Landfills,38.60232981207328,           -121.5802431396944
1671,Spreckles Woodland Landfill,Landfills,38.69181391216603,           -121.7284671964273
1672,Univ Of Calif Davis Sanitary Landfill,Landfills,38.52609089095048,           -121.8123244766342
1673,Davis Sanitary Landfill (Closed),Landfills,38.57728566362322,           -121.7256110941177
1674,Yolo County Central Landfill,Landfills,38.59990370229536,           -121.6652732999634
1675,Old City Of Woodland Landfill (Closed),Landfills,38.64778366218601,           -121.7197426328986
1676,Delta Sugar Corp Landfill,Landfills,38.41993169282873,           -121.5313605093904
1677,Esparto Landfill (Old),Landfills,38.71799468151478,           -122.0000392675493
1678,City Of Winters LF (Old),Landfills,38.51668393372604,           -121.9657987138247
1679,Corral Hollow Landfill,Landfills,37.66981164989154,           -121.4540184403318
1680,City Of Tracy LF,Landfills,37.66981164989154,           -121.4540184403318
1681,Brooks Concrete Products,Landfills,37.93539804370028,           -121.3251062338221
1682,French Camp Landfill,Landfills,37.91687132811428,           -121.2916407330055
1683,Frewert Road Class III Disposal Site,Landfills,37.84810319860131,           -121.3225749077971
1684,"Pilkington North America, Inc.",Landfills,37.81174747615366,           -121.2805956478203
1685,Spic And Span Private Garbage Dump,Landfills,37.8500163797439,           -121.2438671540132
1686,Snyders Sanitary Garbage Disposal Site,Landfills,37.75294498151076,           -120.9449070101647
1687,Morada Produce Co.,Landfills,37.92756022821565,           -121.1478803286254
1688,Cove Contractors,Landfills,37.91593643119339,           -121.2751433636223
1689,Johns-Manville Corporation,Landfills,37.90176284243179,           -121.2558121470597
1690,Foothill Sanitary Landfill,Landfills,38.02843459147837,           -120.9263333803622
1691,Peters County Dump,Landfills,37.96588985409461,           -121.0344504041247
1692,Martin Dairy,Landfills,37.90036951871063,           -120.9413635265655
1693,Harney Lane Sanitary Landfill,Landfills,38.0963549691872,           -121.1333143216664
1694,North County Landfill & Recycling Center,Landfills,38.08897689231187,           -121.0965311107679
1695,Anguiano Dump,Landfills,38.06835240103985,           -121.2578469621308
1696,Manteca City Dump,Landfills,37.79989227470457,           -121.2350912610628
1697,Escalon City Dump,Landfills,37.75106911412637,           -121.0070861079848
1698,Martin Metals,Landfills,37.91770439924305,           -121.2751427803895
1699,Lodi City Landfill,Landfills,38.14850768925815,           -121.2697378727423
1700,Sanitary City Disposal Site,Landfills,38.14704390614809,           -121.2492317087146
1701,French Camp Disposal Site,Landfills,37.89881420579675,           -121.285540423177
1702,World Enterprises Turnpike Road LF,Landfills,37.91046441732357,           -121.285830242003
1703,"Forward Landfill, Inc.",Landfills,37.87112988925066,           -121.1830548202187
1704,Manteca County Dump,Landfills,37.75935821553943,           -121.2133433311763
1705,Windeler Ranch Glass Disposal Site,Landfills,37.78114122240122,           -121.3107953591125
1706,Riverbank City Dump,Landfills,37.74736277070901,           -120.9438205033414
1707,Tracy Material Recovery & T.S.,Landfills,37.674812328825,           -121.41624697774
1708,Ripon Dump,Landfills,37.72851549429752,           -121.1284205156323
1709,Barber Private Dump,Landfills,38.24934533988801,           -121.4370490397675
1710,USN Communication Station Landfill,Landfills,37.9500033652949,           -121.2824884782267
1711,Lawrence Livermore National Laboratory,Landfills,37.63310705886134,           -121.5028490260657
1712,Fillmore City/County 1972,Landfills,34.38609089862707,           -118.915544808401
1713,Elkins Ranch 1980,Landfills,34.36419805808825,           -118.8889781843204
1714,Balcom Canyon II,Landfills,34.31551694893624,           -118.9588798933089
1715,Balcom Canyon III,Landfills,34.30874583500306,           -118.9593924340255
1716,Somis Dump,Landfills,34.26578896079713,           -118.9958391038714
1717,Phillip and Alice Lee Property,Landfills,34.29671789485632,           -118.9382071706006
1718,Ozena 1967 Converted,Landfills,34.6952015496823,           -119.3007494009176
1719,Ozena Modified Sanitary Landfill,Landfills,34.69521324756595,           -119.3095084737458
1720,County Yard Site 1962,Landfills,34.287655998545,           -118.8601086120169
1721,Lagoon Landfill,Landfills,34.13132973366955,           -119.0972337054495
1722,Port Hueneme Site 14,Landfills,34.16126115532687,           -119.2084464879503
1723,Oxnard 1962,Landfills,34.13867812581687,           -119.1841933881599
1724,Arnold Road Dump,Landfills,34.11896820285364,           -119.1604872490976
1725,Tierra Rejada Landfill,Landfills,34.27710682443689,           -118.813249977615
1726,Fishback Illegal Disposal Site (IDS),Landfills,34.24565509545949,           -118.6629540742628
1727,"Ching-Chou Lin et.al., (IDS)",Landfills,34.24461186617134,           -119.0073926298705
1728,Thousand Oaks County 1962,Landfills,34.16903246613871,           -118.8477487764129
1729,Prudential/Westlake Landfill,Landfills,34.16428382600159,           -118.8041333555882
1730,Saticoy County 1962,Landfills,34.27244026016044,           -119.1524151559363
1731,Ventura Walker See-Ers By The Sea 1962,Landfills,34.23599389966654,           -119.2654116652741
1732,Otto Hopkins,Landfills,34.38465050357925,           -119.3929586388046
1733,Santa Clara and Coastal Landfills,Landfills,34.42901988648104,           -119.2947436875203
1734,Ojai County 1964,Landfills,34.42901988648104,           -119.2947436875203
1735,Toland Road Landfill,Landfills,34.40032177839778,           -119.0001604832175
1736,Piru Dump,Landfills,34.39718177192167,           -118.7985139470466
1737,Arnaz Road,Landfills,34.35940551891134,           -119.3127092853638
1738,Santa Paula City 1971 / Class III 1979,Landfills,34.34443175247483,           -119.0666436284544
1739,Alden V Johnson,Landfills,34.32320851747985,           -118.9253196576102
1740,Bailard Landfill,Landfills,34.23321839901058,           -119.2206459971008
1741,Burns Property DS,Landfills,34.26139261995819,           -118.982891949034
1742,Jnj 1982,Landfills,34.20462434367853,           -119.2445081887898
1743,Oxnard Dump/Mandalay Bay,Landfills,34.18343366256374,           -119.2342936072609
1744,BMB Norcom 355,Landfills,34.3149658409702,           -118.9413804614025
1745,S.K. Egg City,Landfills,34.27875709036231,           -118.8891623711104
1746,Simi Valley Landfill & Recycling Center,Landfills,34.29059205204998,           -118.7950420227767
1747,Rockwell International - Old Area I LF,Landfills,34.23545469158993,           -118.6783053869454
1748,Rockwell International - Old Area II LF,Landfills,34.2372746902788,           -118.6917954342704
1749,San Nicolas Island Landfill,Landfills,33.24805503295709,           -119.5047182932197
1750,Simi Valley Royal Ave. 1962,Landfills,34.25940468634229,           -118.7407256034674
1751,City College Of San Francisco,Landfills,37.72674788258399,           -122.447904947834
1752,SF Pier 98 India Basin,Landfills,37.73703337993178,           -122.3719034940978
1753,Hunters Point,Landfills,37.72410857448716,           -122.3733993417776
1754,"Treasure Island Naval Station, Site 12",Landfills,37.82728197309478,           -122.3775713409354
1755,Exeter Disposal Site,Landfills,36.23216063993695,           -119.1499307997553
1756,Teapot Dome Disposal Site,Landfills,36.0155860309426,           -119.1058235989009
1757,Visalia Disposal Site,Landfills,36.40005321663147,           -119.3767315980883
1758,Woodville Disposal Site,Landfills,36.14556922783311,           -119.2237637617319
1759,Home Avenue Dump,Landfills,32.72236417568236,           -117.108800022471
1760,South Miramar Sanitary Landfill,Landfills,32.84695798672445,           -117.1491700428423
1761,North Miramar Landfill,Landfills,32.84695798672445,           -117.1491700428423
1762,Pottery Canyon Burn Ash Site,Landfills,32.85480746813003,           -117.2414844982934
1763,Clairemont H.S. Burnsite,Landfills,32.80671097481921,           -117.2055875334573
1764,Cactus Road- AKA Tripp Salvage,Landfills,32.56419032003613,           -116.9884054046568
1765,38th And Quince Street Burnash Site,Landfills,32.73579786681564,           -117.1109223553909
1766,Quince Street/ aka: 38th & redwood site,Landfills,32.73877740787624,           -117.1108920449088
1767,Decker Dump,Landfills,32.72417386489559,           -117.0941100011848
1768,Fallbrook Landfill,Landfills,33.3602197241103,           -117.257886378216
1769,Lakeside Burnsite (Cactus Park),Landfills,32.87125775957776,           -116.9138303326454
1770,Noah Webster Elementary School,Landfills,32.72413274470668,           -117.0930766196274
1771,Brown`s Fill Disposal Site,Landfills,32.55358620809709,           -117.0841956559738
1772,Camp Kearny Mesa,Landfills,32.77346898314356,           -117.1754618160239
1773,Paradise Park Landfill/Sweetwater III,Landfills,32.68768468465772,           -117.0488300789587
1774,Famosa Blvd. Secondary Deposit Site,Landfills,32.74866822463114,           -117.2314135640395
1775,Bayscene Mh Park (Cays),Landfills,32.64151707192805,           -117.09963297917
1776,Encinitas Burnsite,Landfills,33.04861506423423,           -117.2554179280566
1777,Mayhew Dump (Escondido I),Landfills,33.096384076808,           -117.0989141938819
1778,Warner Springs Ranch,Landfills,33.27711342469272,           -116.6279377044712
1779,Mount Laguna Landfill / Camp Ole,Landfills,32.8619535123593,           -116.4222644246448
1780,Fallbrook Burn Site 1B,Landfills,33.39661994627401,           -117.2406808055131
1781,Descanso Sanitary Landfill,Landfills,32.79616793101445,           -116.6565305256058
1782,Benton Dump,Landfills,33.16543877550689,           -117.11832136531
1783,San Pasqual Burnsite,Landfills,33.09066591155311,           -116.9506938470836
1784,Descanso Burn Site,Landfills,32.87110320051696,           -116.6423076206654
1785,Alpine Burnsite 1,Landfills,32.86357686224549,           -116.806512237091
1786,Butterfield Ranch Burn Site,Landfills,32.97600142556632,           -116.4375064064975
1787,Old San Marcos Landfill,Landfills,33.1360251221919,           -117.2004462334888
1788,Pine Valley Burnsite,Landfills,32.82863474682699,           -116.5153353641268
1789,Jacumba Street Burnsite,Landfills,32.61590693204143,           -116.1930262943258
1790,Jamul Burnsite,Landfills,32.72853063300983,           -116.8695089491355
1791,Bonsall Sanitary Landfill,Landfills,33.24391726063699,           -117.1748388907887
1792,Borrego Landfill,Landfills,33.24979070686398,           -116.2909328653697
1793,Rios Canyon Little Leage Fields (2136),Landfills,32.85712973805121,           -116.8582865893844
1794,Valley Center Landfill,Landfills,33.23337692435801,           -117.0681355113839
1795,Dixon Dam,Landfills,33.16241619899903,           -117.041358364671
1796,Ramona Landfill,Landfills,33.08360415762122,           -116.8594229365184
1797,Ramona Dump and Burn Site,Landfills,33.08360415762122,           -116.8594229365184
1798,N Street Landfill,Landfills,32.66535350191392,           -117.0829977224883
1799,F & G Street Marsh,Landfills,32.63237781393522,           -117.1014314504381
1800,Hillsborough/Sweetwater I DS,Landfills,32.69359519312305,           -117.0281181016364
1801,Nosc North Coast Rubble Disp,Landfills,32.68965679199851,           -117.2433663810452
1802,Julian Burnsite I,Landfills,33.07750485725151,           -116.5849020969057
1803,Pamo Road Dump/ Burnsite,Landfills,33.08661014441624,           -116.8545392814046
1804,Sycamore Landfill,Landfills,32.87471467580919,           -117.0236683999632
1805,Mission Avenue SLF/ City Of Oceanside LF,Landfills,33.2124082495943,           -117.3479359406305
1806,Solana Beach Burnsite,Landfills,33.00382356593669,           -117.2467996634219
1807,Vista Burnsite,Landfills,33.21867963941758,           -117.2615898690755
1808,Gillespie SLF / Burnsite,Landfills,32.82058609375176,           -116.9842436090116
1809,Maxson Street Landfill,Landfills,33.19983526065027,           -117.3658707280688
1810,Encinitas Landfill,Landfills,33.03671648305156,           -117.2465855244522
1811,Olympus Road Burnsite,Landfills,33.07320243479915,           -117.2914681057784
1812,Old MCRD Refuse Disposal Area,Landfills,32.73473504933096,           -117.2040695125344
1813,Sunshine Summit Burnsite,Landfills,33.3490170197894,           -116.7426748255092
1814,Shinohara II Property Burnsite,Landfills,32.5925137905318,           -117.0323207880887
1815,Shinohara I Property Burnsite,Landfills,32.59272447554299,           -117.0315024214674
1816,San Marcos Landfill,Landfills,33.09384553806265,           -117.1949369567046
1817,Black Mountain Ranch Illegal Disposal,Landfills,33.00779027783216,           -117.1386845514363
1818,Poway Landfill (Inactive),Landfills,32.9706121946644,           -117.0142060330893
1819,Carroll Canyon Landfill,Landfills,32.89826615149116,           -117.1399957354982
1820,West Miramar Sanitary Landfill,Landfills,32.86093312187579,           -117.1330947173048
1821,Copley Park Place,Landfills,32.83680403420247,           -117.1540325002335
1822,Lakeside Land Company,Landfills,32.85841705764204,           -116.9426295513194
1823,Lakeside`s River Park  (2136),Landfills,32.86452253314436,           -116.9271421392641
1824,Alpine Burnsite II,Landfills,32.85622784683814,           -116.8072059934349
1825,Viejas Sanitary Landfill,Landfills,32.82837880247508,           -116.637406830467
1826,Admiral Baker Golf Course,Landfills,32.80317850137095,           -117.1047363250024
1827,Murray Canyon Burnsite,Landfills,32.79110841527156,           -117.1457330324052
1828,Grant Elementary School Burn Ash Dump,Landfills,32.74975288260361,           -117.1746108649976
1829,La Mesa Dump/Burnsite,Landfills,32.77331138004524,           -117.021700770506
1830,South Chollas Sanitary Landfill,Landfills,32.7293211575118,           -117.0662726519518
1831,Jamacha Sanitary Landfill,Landfills,32.73094400053365,           -116.945831157937
1832,National City Dump Aka Davies Dump (2136,Landfills,32.65964307634846,           -117.1091022900963
1833,Duck Pond Landfill Excavation,Landfills,32.65625665003872,           -117.0983105442366
1834,Bell Jr High SLF/Sweetwater II,Landfills,32.6852950686833,           -117.0410289155924
1835,Otay Landfill,Landfills,32.59849942088761,           -117.0222438017722
1836,Alta Road (Ingalls),Landfills,32.59304913900917,           -116.9310004705589
1837,Campo Burnsite,Landfills,32.63389215222033,           -116.4732325942289
1838,Gunpowder Point (Paradise Marsh),Landfills,32.64963799375931,           -117.1065552824278
1839,Arizona Street SLF,Landfills,32.74113189955546,           -117.1423598465652
1840,26th Street Landfill,Landfills,32.74113189955546,           -117.1423598465652
1841,North Coastal SLF (Palomar Airport),Landfills,33.12661193017023,           -117.2738855163883
1842,Montgomery Demolition Landfill,Landfills,32.82019626351093,           -117.1329953703706
1843,8th Avenue Tideland Dump,Landfills,32.70510867037467,           -117.1565081423305
1844,Alta Road (ST CA),Landfills,32.59063794845916,           -116.9279822049804
1845,Box Canyon Landfill,Landfills,33.29940700865299,           -117.3429005674888
1846,Carlsbad Burnsite,Landfills,33.17322376035915,           -117.3134683606057
1847,Golf Course Garbage Disp Area site 5,Landfills,32.68834418982953,           -117.1922607064394
1848,Lake Henshaw Resort,Landfills,33.23758983744623,           -116.7666156777198
1849,Julian Burnsite  II,Landfills,33.07845287476344,           -116.5847887205129
1850,Kelly Street Burnsite,Landfills,32.78058677461157,           -117.1759826570403
1851,Las Pulgas Landfill,Landfills,33.36185915069138,           -117.4137826446676
1852,3 Mile Pit Inert Debris Eng Fill Op,Landfills,33.34417072871305,           -117.3483908243672
1853,Mission Bay Landfill #1,Landfills,32.76427851089903,           -117.2093112761613
1854,San Onofre Landfill,Landfills,33.39583706110678,           -117.539884656147
1855,Palomar Mtn Burnsite,Landfills,33.36667110282321,           -116.8325036593735
1856,Sunshine Summit Burn Site,Landfills,33.33539798474885,           -116.7173369914384
1857,Bear River Disposal Site,Landfills,38.97065415707709,           -121.5340374253377
1858,C.T. & Michael Joseph Drilling,Landfills,39.14964368606582,           -121.7631576477689
1859,Calexico Solid Waste Site,Landfills,32.67392837138354,           -115.5445986439644
1860,Imperial Landfill,Landfills,32.85486701889183,           -115.5171144056696
1861,Glennville Landfill,Landfills,35.72057785643565,           -118.6807790119929
1862,Greenhorn Bd,Landfills,35.74325712113235,           -118.5666710897239
1863,Lost Hills #2 Bd,Landfills,35.63533872796091,           -119.6809358723695
1864,Lost Hills Sanitary Landfill,Landfills,35.63373782349406,           -119.7564125288808
1865,Camp 9 Bd,Landfills,35.70366323941281,           -118.4140860258958
1866,American Tire Tech,Landfills,35.65269498720505,           -119.2216781677082
1867,Inyokern/Indian Wells #2 Bd,Landfills,35.6785026131083,           -117.8437892409407
1868,Inyokern/Indian Wells #1 Bd,Landfills,35.68130672073952,           -117.8548669311569
1869,Lost Hills #1 Bd,Landfills,35.61591808026913,           -119.6721779960204
1870,Bodfish Bd,Landfills,35.59380786006035,           -118.5062822289943
1871,Shell South Belridge SWDS,Landfills,35.45549692172137,           -119.7700838392183
1872,Shafter-Wasco Recycling & Sanitary LF,Landfills,35.5167132909723,           -119.4121435203293
1873,Lokern Farms,Landfills,35.39913282468375,           -119.7291233487089
1874,Hart Park Burn Dump,Landfills,35.44918408348933,           -118.9079122049086
1875,Texaco-Kern River SLF,Landfills,35.45622880839273,           -118.9575854487398
1876,Shafter #2 Bd,Landfills,35.47055098393341,           -119.1889714746931
1877,Buttonwillow Sanitary Landfill,Landfills,35.41312809870106,           -119.4696448253038
1878,Buttonwillow Bd,Landfills,35.41312809870106,           -119.4696448253038
1879,Clean Harbors Buttonwillow LLC,Landfills,35.41231455767838,           -119.6071769688732
1880,EnviroCycle Inc.,Landfills,35.35606829434341,           -119.6335354505843
1881,McKittrick Bd,Landfills,35.3016461667858,           -119.6107885627734
1882,Randsburg Bd,Landfills,35.37517907567532,           -117.6553536878666
1883,"McKittrick, CJ SLF",Landfills,35.31782776227635,           -119.6767409521336
1884,NPR #1 26s (West) Landfill,Landfills,35.28953671943088,           -119.3589418033806
1885,NPR #1 134-36s,Landfills,35.28228844604645,           -119.3501046193803
1886,Tupman Burn Dump,Landfills,35.29681237999922,           -119.3468217842951
1887,NPR #1 42-36s,Landfills,35.27351323150839,           -119.4585492709038
1888,NPR 35R Solid Waste Disposal Site,Landfills,35.27500934390298,           -119.3233164367612
1889,Arco Coles Levee Disposal Site,Landfills,35.27057830777559,           -119.3143356367243
1890,Arco Fairfield Lease Disposal Facility,Landfills,35.245491868046,           -119.5827655183494
1891,Derby Acres Bd,Landfills,35.2454937716148,           -119.5825932453726
1892,Marathon Oil Dump Site,Landfills,35.25298050312649,           -119.2792326086632
1893,Arvin Sanitary Landfill,Landfills,35.19781101637171,           -118.9118228803003
1894,Fellows #1 Bd,Landfills,35.17959175082942,           -119.5484718603418
1895,Fellows #2 Bd,Landfills,35.17959175082942,           -119.5484718603418
1896,Arco Buena Fe Lease Disposal Site,Landfills,35.12980662563053,           -119.4821888613265
1897,Franklin Field Burn Dump,Landfills,35.15450253438348,           -119.4385499284925
1898,West Tehachapi Burn Dump,Landfills,35.14012994203357,           -118.4582961623089
1899,Buena Vista Hills Disposal Site,Landfills,35.15708978304809,           -119.3876392462414
1900,Section 8 Central SWDS,Landfills,35.16554943024173,           -119.4118038654175
1901,Section 8 Gas Plant SWDS,Landfills,35.16554943024173,           -119.4118038654175
1902,Taft Burn Dump,Landfills,35.12852638750332,           -119.3717005600951
1903,Chevron #1 Burn Dump,Landfills,35.14111040637479,           -119.4193402628284
1904,Tehachapi Sanitary Landfill,Landfills,35.13186814194195,           -118.3407404608631
1905,Oak Creek Road Burn Dump,Landfills,35.02555861796986,           -118.2920765611183
1906,"Resource Renewal Technology, Inc.",Landfills,35.06165023136882,           -119.3558782678825
1907,Boron Sanitary Landfill,Landfills,34.99133557196083,           -117.6498465039894
1908,Lebec # 1 Bd,Landfills,34.8322463092643,           -118.8716385620739
1909,Lebec Sanitary Landfill,Landfills,34.82864076563594,           -118.8856733853907
1910,Frazier Mtn ParkBurn Dump #1,Landfills,34.84118449008469,           -118.9586314979381
1911,Frazier Mtn Park Burn Dump #2,Landfills,34.84118449008469,           -118.9586314979381
1912,Kernville Bd,Landfills,35.7219403709951,           -118.4386177481088
1913,Valley Acres/Dustin Acres Bd,Landfills,35.21168252422491,           -119.3938521068305
1914,Ridgecrest Recycling & Sanitary Landfill,Landfills,35.59540198992544,           -117.7344422717994
1915,CCI Main Landfill,Landfills,35.11671495881201,           -118.5572180363135
1916,Tehachapi Women`s Prison Burn Dump,Landfills,35.10919912811637,           -118.5574190336565
1917,Columbian Chemicals Co. Disposal Site,Landfills,35.00662941227281,           -118.150263162775
1918,Mojave-Rosamond Sanitary Landfill,Landfills,34.99515375567688,           -118.1364993597791
1919,China Grade Sanitary Landfill,Landfills,35.42528987665961,           -118.92762526983
1920,China Grade Burn Dump,Landfills,35.42709443928421,           -118.9298719638955
1921,Kern Front Disposal Site,Landfills,35.46443392741395,           -119.0478539992055
1922,Valley Tree & Construction Disposal Site,Landfills,35.44606716462187,           -119.0830122820049
1923,Keyesville Bd,Landfills,35.63841075875901,           -118.4826207578504
1924,Rosedale Bd,Landfills,35.36874863535568,           -119.1254900073758
1925,Ridgecrest #1 BD,Landfills,35.54852841364325,           -117.7119139490438
1926,Greenfield #1 Bd,Landfills,35.27052976058425,           -118.9698225897003
1927,Delano #2 Bd,Landfills,35.74323450073241,           -119.2495430080507
1928,Greenfield #2 Bd,Landfills,35.2815662433535,           -119.0833019313625
1929,Taft City Burn Dump,Landfills,35.14559552324624,           -119.4377413453699
1930,Chevron #2 Burn Dump,Landfills,35.15147342211169,           -119.4297819398325
1931,Morton Recycling Inc.,Landfills,35.06239867463173,           -119.3998394109428
1932,H.M. Holloway Inc.,Landfills,35.64452972343569,           -119.760977082303
1933,Middle Station Disposal Site,Landfills,35.52796507869644,           -119.7968051002291
1934,Shafter #1 Burn Dump,Landfills,35.46740545931928,           -119.3457750398124
1935,McKittrick Waste Treatment Site,Landfills,35.2914751194539,           -119.6372504139802
1936,K&D Salvage Landfill,Landfills,35.34660656886719,           -118.9943074766022
1937,City Of Bakersfield WWTP #1 Burn Dump,Landfills,35.35264887971454,           -118.9657927456931
1938,Bakersfield Metropolitan (Bena) SLF,Landfills,35.35543284676287,           -118.7548617285918
1939,Panama Burn Dump,Landfills,35.26198928539899,           -119.0219567522304
1940,Ash Street Burn Dump,Landfills,35.1514564733821,           -119.43493460341
1941,U.S. Borax Inc-Gangue/Refuse Waste Pile,Landfills,35.07209081510363,           -117.6326611966471
1942,Mojave #1 Bd,Landfills,35.05036560193091,           -118.164869231997
1943,Maricopa Bd,Landfills,35.05090777320914,           -119.3867063984197
1944,"Main Base Sanitary Landfill, Edwards AFB",Landfills,34.94029775770904,           -117.9616056466693
1945,EAFB Rosamond Abandoned Dump,Landfills,34.86614127099326,           -118.1661282351414
1946,Tropico  Bd,Landfills,34.88366189731882,           -118.2257234890888
1947,Lebec #2 Burn Dump,Landfills,34.82699641887226,           -118.8756658740946
1948,Tehachapi #1 Bd,Landfills,35.1087956397196,           -118.4336749101419
1949,Lakeview Bd,Landfills,35.1310520012095,           -119.1008663287257
1950,Kern Valley Sanitary Landfill,Landfills,35.70732115733534,           -118.4118366440022
1951,Cyrus Canyon DS,Landfills,35.70732115733534,           -118.4118366440022
1952,Taft Recycling & Sanitary Landfill,Landfills,35.19962939805373,           -119.4476440184012
1953,Town Center Mall,Landfills,35.63354353094287,           -117.6626920733965
1954,Tehachapi #2 Bd,Landfills,35.13665978733225,           -118.4491608643996
1955,Weldon #1 Bd,Landfills,35.65538362667719,           -118.2856952904753
1956,Mojave #2 Bd,Landfills,35.03692557851439,           -118.126164514781
1957,Bakersfield Sanitary Landfill,Landfills,35.41244944456269,           -118.9498372760627
1958,MSBH Land Corp.- Carbon Black Site,Landfills,34.83536722612389,           -118.1536811299166
1959,Wasco Bd,Landfills,35.58697358025921,           -119.3929815182151
1960,College Heights Bd,Landfills,35.58847106180517,           -117.6711490532376
1961,McFarland-Delano Sanitary Landfill,Landfills,35.74684642656661,           -119.2585123866489
1962,"Hondo Chemical, Inc.",Landfills,35.35424158589657,           -119.2305376844744
1963,Edwards AFB-Rpll/Phillips Lab LF,Landfills,34.92348807042215,           -117.6831628185084
1964,Keene Bd,Landfills,35.22332980791857,           -118.5632794129936
1965,Lehigh Southwest Cement Company,Landfills,35.12475747376603,           -118.3706672443825
1966,North Belridge Landfill,Landfills,35.52623809015829,           -119.7828225145251
1967,North Of The River Bd,Landfills,35.4704727395959,           -119.066531463242
